latitude,longitude,suitability,color_r,color_g,color_b
12.980332353691795,77.6009455496753,0.06966668229538378,255,186,50
13.012007474709204,77.68419384842328,0.06386132682423165,255,187,50
13.08397276758184,77.53567115009635,0.0657734424936881,255,186,50
12.877651539444928,77.56949348428384,0.20748528511436407,255,158,50
12.864477269511543,77.53068430570914,0.04233896130013456,255,191,50
13.029552770981715,77.55723049021347,0.19301326580641517,255,161,50
12.962363831509938,77.49850641032988,0.07766670629504799,255,184,50
12.929034153980457,77.58107106649251,0.021561751008732064,255,195,50
13.067603230076813,77.54656290755408,0.21460626534282942,255,157,50
12.943286035494637,77.50936998258092,0.21294723206048843,255,157,50
13.07219222190495,77.62955168087612,0.20580271800236138,255,158,50
12.980276991306578,77.60647231157049,0.08331338120269062,255,183,50
12.989897280953171,77.72540961687861,0.05215595354994338,255,189,50
12.968849131476205,77.66438627104802,0.10192783898957092,255,179,50
13.0540799030064,77.5436596620341,0.17655144510472776,255,164,50
13.1350802018073,77.5749118230777,0.2620818730633296,255,147,50
12.990499714947873,77.66738069454507,0.03399134266147333,255,193,50
13.099766754286955,77.58283927937063,0.0,255,200,50
12.92574376481291,77.63906134484037,0.05420344025237298,255,189,50
12.93855631421205,77.71103573444265,0.23051923727756704,255,153,50
12.997623334173149,77.49609475088809,0.25925525829228335,255,148,50
12.91769759190299,77.6306880541244,0.010024708903367412,255,197,50
13.12960471134959,77.58038551402491,0.20789892884120398,255,158,50
13.005780584367862,77.4934121743793,0.25005393640825624,255,149,50
12.921893103964882,77.74953445703524,0.254933566752796,255,149,50
13.014945239202659,77.66211416310266,0.05825691734390649,255,188,50
12.94540375358677,77.57018615458507,0.059965595847686216,255,188,50
12.984794855913956,77.69495541537603,0.016842664231222854,255,196,50
12.97786997273979,77.57604688079218,0.06330983842362836,255,187,50
12.991556965138114,77.56236866653084,0.1801626650225799,255,163,50
12.991447669847684,77.57342299928114,0.030575557117834513,255,193,50
12.944204867198884,77.68899221031249,0.13669345980950975,255,172,50
12.917864079309386,77.61411215010057,0.11724403014748308,255,176,50
12.967916615149248,77.48474309164897,0.11145802863060734,255,177,50
12.96014800708518,77.71955899982908,0.036194877676939484,255,192,50
12.976779786909189,77.68381517178119,0.010247339712793279,255,197,50
12.864128111750459,77.56659324169391,0.04859097043905653,255,190,50
13.017598282715939,77.66767041971646,0.16310582274096794,255,167,50
12.905554296375628,77.48688856799279,0.29431477815007023,255,141,50
12.910090990672959,77.57811349333697,0.09463738819275277,255,181,50
12.90146563055701,77.62775545557184,0.18488646956408772,255,163,50
12.989572187699853,77.487722311532,0.0,255,200,50
13.038035534614599,77.52137995277874,0.27230018086747837,255,145,50
12.913126197899128,77.54498851343273,0.1290798599528041,255,174,50
12.8695212477624,77.56941062895795,0.18875035501514986,255,162,50
12.934151701246034,77.61151860280526,0.04956942492266302,255,190,50
13.017427109556177,77.68425220540941,0.07546127532086162,255,184,50
13.081371061122471,77.52458478980178,0.0922151579678492,255,181,50
12.924805831226747,77.73022690879948,0.05786356486107105,255,188,50
13.013373842246917,77.54877204103055,0.05377075830206256,255,189,50
12.949452853777737,77.70562734373672,0.359939414611487,255,128,50
12.871600506310955,77.63296871262548,0.026224565023322714,255,194,50
13.056240122214811,77.59897333234731,0.04291947825148977,255,191,50
13.089311339762537,77.5440207866219,0.062486508685619266,255,187,50
13.126894690465987,77.58035721032181,0.25591950630532656,255,148,50
12.9803599909327,77.59818215912932,0.023630728480792083,255,195,50
13.078086561696379,77.58261334608744,0.18155780341636227,255,163,50
12.95201875601486,77.71947072768431,0.10715739042453276,255,178,50
13.02267443690112,77.70089249632694,0.20686201410713614,255,158,50
12.92726271115196,77.48434011456091,0.09447398203481676,255,181,50
13.063836441545618,77.65157937502842,0.24244265593600017,255,151,50
12.950217016549287,77.63102903660688,0.11046743234224933,255,177,50
12.988682793391593,77.57892214795388,0.02852392765086345,255,194,50
13.056267897035946,77.59620909623429,0.07196800764151227,255,185,50
12.93943292717842,77.62538952087628,0.0034805343982408144,255,199,50
13.000238614481066,77.7725036053564,0.3929223414089316,255,121,50
12.962150675755929,77.52061349589933,0.05966746759854505,255,188,50
12.90973410086032,77.61402758465196,0.0424258949158808,255,191,50
12.930369510205798,77.71647305641542,0.18299354231440257,255,163,50
13.00598092541507,77.74216737054984,0.3779821628034261,255,124,50
12.958234921143378,77.64216668718258,0.032867608670070554,255,193,50
12.872339488095307,77.5583891204278,0.05520945853708233,255,188,50
12.98141498503624,77.4904050106497,0.10731323052026501,255,178,50
13.02244305104862,77.72300133391263,0.2597365073055346,255,148,50
12.861713702367767,77.53618158794836,0.024067607321312887,255,195,50
13.045593771788216,77.57951105529878,0.04807004687122415,255,190,50
13.007680612084732,77.57635439882684,0.003221290203132826,255,199,50
13.126587787987889,77.61077250158864,0.18296947248424442,255,163,50
12.965480731949258,77.72790672166585,0.07553102032105757,255,184,50
13.044838929226582,77.65414096613524,0.07858121716836436,255,184,50
12.911053597900011,77.47865354582189,0.09350935297070628,255,181,50
12.983805291207158,77.52359558422621,0.20668371199131938,255,158,50
12.987903113770551,77.65629841966957,0.03253643635617346,255,193,50
12.918330093739993,77.56714583787036,0.05768266870775805,255,188,50
12.907705914542627,77.54493364081578,0.17828663672723366,255,164,50
12.932731855787166,77.74965318066218,0.09543040815582429,255,180,50
13.020393344299324,77.65940835688006,0.14800691331731952,255,170,50
13.028551317774582,77.6567313587724,0.15277251374445625,255,169,50
12.939983590710185,77.57013059571668,0.04198459958829603,255,191,50
13.012263727443106,77.65932162036313,0.004527318473584802,255,199,50
12.882634132334566,77.61374611719809,0.06385006612219464,255,187,50
13.02985116615787,77.52682580539445,0.07781897146500205,255,184,50
13.01299064875669,77.58746555748438,0.12851177126181593,255,174,50
13.08602216945334,77.60205008346617,0.023858876347918282,255,195,50
12.94291071347767,77.54805385310769,0.10094917127880366,255,179,50
12.990556415327555,77.66185397863244,0.08316465685130096,255,183,50
13.045400133501582,77.59886000061,0.08714218926651023,255,182,50
13.072472246355993,77.60190793216366,0.06539743235146127,255,186,50
12.88548171094351,77.59996258569326,0.04753921800144618,255,190,50
12.968735692193727,77.67543869463651,0.0120224157438456,255,197,50
12.896045698207102,77.62769885254632,0.15191241792808208,255,169,50
13.12935382253932,77.60527108220026,0.33852778273259493,255,132,50
12.993687892490225,77.62043121295926,0.08646002692955683,255,182,50
12.966865042982716,77.59251490390945,0.03829441930335133,255,192,50
12.96789020805195,77.48750658926627,0.15006406002307315,255,169,50
13.022760721656466,77.6926015723863,0.17592278871491043,255,164,50
12.877705692342492,77.56396881808286,0.12090933666940328,255,175,50
12.98778985471855,77.66735175811695,0.04570903432473129,255,190,50
12.934206977319237,77.60599288031733,0.13051051503595318,255,173,50
12.917641862878373,77.63621330382976,0.021069678988975226,255,195,50
12.936443312084416,77.6529893559185,0.21713441826945618,255,156,50
12.983965786255451,77.50701391061311,0.10894112247227636,255,178,50
